ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
140,1,11,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,3.25809653802148,0.918779169467826,0.272815565216485,0.5,0.5,0.5,0.85114333475122,0.5,0.5,0.5,0.5,0.85114333475122,0.5,0.5,0.5,0.5,0.85114333475122,2.67079283282421,1,1,0,1B,0B,0.85114333475122,0.5,0.629943036286329,0.370056963713671,1,1,0.14885666524878,0.0676358347166061,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,3.09672654958244,0.962119904282818,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,12,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.60268968544438,0.918779169467826,0.272815565216485,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,0.5,0.5,0.5,0.5,0.85114333475122,2.62979283282421,0,0,1,0A,1A,0.918779169467826,0.272815565216485,0.771050041364305,0.228949958635695,1,1,0.0812208305321741,0.0369042169541993,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.65694274194702,0.998829623780514,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,13,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,2.63905732961526,0.955683386422025,0.272815565216485,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,0.5,0.5,0.5,0.5,0.85114333475122,2.69979283282421,1,1,0,2C,3C,0.85114333475122,0.5,0.629943036286329,0.370056963713671,1,1,0.14885666524878,0.0676358347166061,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,2.5962979526087,0.962157688661042,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,14,A,2,0,l,27,1,0.95,2A,0A,0,1,0,1,A20,2.67414864942653,0.955683386422025,0.272815565216485,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,2.76579283282421,0,0,1,0A,2A,0.955683386422025,0.5,0.65651871508339,0.343481284916611,1,1,0.0443166135779748,0.0201360896144633,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,1.54917070135767,0.980078542116922,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,15,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.70805020110221,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,2.68679283282421,0,0,1,1B,0B,0.918779169467826,0.5,0.647584338169028,0.352415661830972,1,1,0.0812208305321741,0.0369042169541993,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,2.89430711649299,0.975297300018041,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,16,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,2.7408400239252,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.955683386422025,0.5,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,2.68479283282421,1,1,0,1B,0B,0.955683386422025,0.5,0.65651871508339,0.343481284916611,1,1,0.0443166135779748,0.0201360896144633,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,2.9533239042843,0.980144270116266,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,17,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,2.36712361413162,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.5,0.5,0.918779169467826,0.5,0.5,0.5,0.5,0.85114333475122,2.92179283282421,1,1,0,2C,3C,0.918779169467826,0.5,0.647584338169028,0.352415661830972,1,1,0.0812208305321741,0.0369042169541993,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.489196992235192,0.975258739017704,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,18,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,3.49650756146648,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.5,0.5,0.955683386422025,0.5,0.5,0.5,0.5,0.85114333475122,3.06879283282421,1,1,0,1D,3D,0.5,0.85114333475122,0.370056963713671,0.629943036286329,0,0,-0.5,-0.227184434783515,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.00888518122769471,0.037868582889039,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,19,C,2,1,a,9,1,0.95,2C,1C,1,0,1,0,C21,3.52636052461616,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.5,0.5,0.955683386422025,0.5,0.5,0.272815565216485,0.5,0.85114333475122,2.53779283282421,1,1,0,2C,1C,0.955683386422025,0.5,0.65651871508339,0.343481284916611,1,1,0.0443166135779748,0.0201360896144633,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,1.94141950606107,0.980134119190089,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,20,B,1,3,a,27,1,0.95,1B,3B,1,0,1,0,B13,3.55534806148941,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.85114333475122,2.56479283282421,1,1,0,1B,3B,0.975819476036489,0.5,0.661205175755766,0.338794824244234,1,1,0.0241805239635114,0.0109868773388392,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.52297524545016,0.982288353287606,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,21,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,3.58351893845611,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.986806353375328,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.85114333475122,2.56379283282421,0,0,1,3D,2D,0.85114333475122,0.5,0.629943036286329,0.370056963713671,1,1,0.14885666524878,0.0676358347166061,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,3.44329609323692,0.962162111212501,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,22,B,0,1,l,63,0,0.95,0B,1B,0,1,1,0,B01,2.51230562397611,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.986806353375328,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.918779169467826,2.83579283282421,0,0,1,1B,0B,0.986806353375328,0.5,0.66370872786163,0.33629127213837,1,0,-0.986806353375328,-0.448374087264711,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.814707636852818,0.983311251274894,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,23,A,0,3,a,9,1,0.95,0A,3A,1,0,1,0,A03,3.63758615972639,0.975819476036489,0.272815565216485,0.5,0.5,0.5,0.538432266110617,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.918779169467826,2.75079283282421,1,1,0,0A,3A,0.975819476036489,0.5,0.661205175755766,0.338794824244234,1,1,0.0241805239635114,0.0109868773388392,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,1.71602126859929,0.982256431109528,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,24,D,3,2,a,63,1,0.95,3D,2D,1,0,1,0,D32,2.9704144655697,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.538432266110617,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.918779169467826,2.74479283282421,1,1,0,3D,2D,0.918779169467826,0.5,0.647584338169028,0.352415661830972,1,1,0.0812208305321741,0.0369042169541993,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,1.886594860329,0.975308649824583,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,25,B,3,1,l,27,1,0.95,3B,1B,0,1,0,1,B31,3.68887945411394,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.538432266110617,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.955683386422025,3.13979283282421,0,0,1,1B,3B,0.538432266110617,0.5,0.518504946044561,0.481495053955439,1,1,0.461567733889383,0.209722009475935,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.307210336892475,0.613090851123601,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,26,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,3.71357206670431,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.748154275586552,0.5,0.5,0.5,0.5,0.975819476036489,0.5,0.5,0.272815565216485,0.5,0.955683386422025,2.60579283282421,0,0,1,2C,3C,0.975819476036489,0.5,0.661205175755766,0.338794824244234,1,1,0.0241805239635114,0.0109868773388392,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.93491618443923,0.98227326129891,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,27,C,0,2,l,27,1,0.95,0C,2C,0,1,0,1,C02,3.04452243772342,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.748154275586552,0.5,0.5,0.5,0.5,0.986806353375328,0.5,0.5,0.272815565216485,0.5,0.955683386422025,2.63379283282421,0,0,1,2C,0C,0.986806353375328,0.5,0.66370872786163,0.33629127213837,1,1,0.0131936466246723,0.0059947823023192,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.32052051232203,0.983331083518248,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,28,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,2.66258782702545,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.748154275586552,0.5,0.5,0.5,0.5,0.992801135677647,0.5,0.5,0.272815565216485,0.5,0.955683386422025,3.03679283282421,1,1,0,1B,0B,0.748154275586552,0.5,0.599408494783201,0.400591505216799,1,1,0.251845724413448,0.114430857107028,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.41275538667613,0.922552536238731,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,29,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,3.09104245335832,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.992801135677647,0.5,0.5,0.272815565216485,0.5,0.955683386422025,2.53479283282421,0,0,1,2C,3C,0.992801135677647,0.5,0.665059204437818,0.334940795562182,1,1,0.00719886432235306,0.00327093984431399,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,1.72723432081708,0.983837572958,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,30,A,0,1,a,63,1,0.95,0A,1A,1,0,1,0,A01,2.70805020110221,0.986806353375328,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.996072075521961,0.5,0.5,0.272815565216485,0.5,0.955683386422025,2.56979283282421,1,1,0,0A,1A,0.986806353375328,0.272815565216485,0.783414720568314,0.216585279431687,1,1,0.0131936466246723,0.0059947823023192,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,9.42818504512536,0.999140512201807,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,31,D,3,2,a,63,1,0.95,3D,2D,1,0,1,0,D32,2.73002910782099,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.996072075521961,0.5,0.5,0.272815565216485,0.5,0.955683386422025,2.57579283282421,1,1,0,3D,2D,0.955683386422025,0.5,0.65651871508339,0.343481284916611,1,1,0.0443166135779748,0.0201360896144633,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.77331881128045,0.980103479193115,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,32,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,2.75153531304195,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.996072075521961,0.5,0.5,0.272815565216485,0.5,0.975819476036489,2.99079283282421,0,0,1,2C,3C,0.996072075521961,0.5,0.665791502842163,0.334208497157837,1,1,0.00392792447803902,0.00178472660483126,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,0.203425072004614,0.984148403709388,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,33,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,3.17805383034795,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.997856802126792,0.5,0.5,0.272815565216485,0.5,0.975819476036489,2.58579283282421,0,0,1,3D,1D,0.975819476036489,0.272815565216485,0.781508962824941,0.218491037175059,1,1,0.0241805239635114,0.0109868773388392,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,8.42130192056799,0.999097859607697,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,34,C,2,0,a,27,1,0.95,2C,0C,1,0,1,0,C20,3.89182029811063,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.997856802126792,0.5,0.5,0.272815565216485,0.5,0.986806353375328,2.55579283282421,1,1,0,2C,0C,0.997856802126792,0.5,0.666189719010486,0.333810280989514,1,1,0.00214319787320771,0.000973802394907853,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,4.09230102934192,0.984313360668167,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,35,D,3,2,a,63,0,0.95,3D,2D,1,0,0,1,D32,2.52572864430826,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.9988306045217,0.5,0.5,0.272815565216485,0.5,0.986806353375328,2.54779283282421,1,1,0,3D,2D,0.986806353375328,0.5,0.66370872786163,0.33629127213837,1,0,-0.986806353375328,-0.448374087264711,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,3.25538260314126,0.983329865542013,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,36,A,0,1,a,63,1,0.95,0A,1A,1,0,1,0,A01,2.54553127160444,0.992801135677647,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.9988306045217,0.5,0.5,0.272815565216485,0.5,0.538432266110617,2.61679283282421,1,1,0,0A,1A,0.992801135677647,0.272815565216485,0.784440609053479,0.215559390946521,1,1,0.00719886432235306,0.00327093984431399,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,5.56046895603405,0.999161717862243,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
140,1,37,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,2.56494935746154,0.996072075521961,0.272815565216485,0.5,0.5,0.5,0.86258513269358,0.5,0.5,0.5,0.5,0.9988306045217,0.5,0.5,0.272815565216485,0.5,0.538432266110617,2.65279283282421,0,0,1,2C,3C,0.9988306045217,0.5,0.666406598256273,0.333593401743727,1,1,0.00116939547829986,0.000531336901551905,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.37832749815447,2.51479283282421,10.2702532504237,1.0468458304071,0.5,3.80788564545041,0.984437203757857,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.45436886956703,2.49402721175272,10.0779486554946,1.2356724469854,0.5,-26.3144376956101
