ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,38,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,2.4342488000002,0,1,1,1,3D,2D,D23,2.87167962488401,0.521948915081813,0.478808510892458,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.5,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.48525818951438,0.492573948516555,0.542934320417089,0.524316740585951,0.475683259414049,0.542934320417089,0.492573948516555,0.270437018174341,0.500218145234364,0.457065679582911,0.00678838653579653,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,39,1,2,b,1,0,0,aud,B,9,1,1B,2B,1,0,z,3.48200990000078,0,1,0,0,2B,1B,B12,3.98898404656427,0.521948915081813,0.478808510892458,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.5,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.48525818951438,0.492573948516555,0.549722706952886,0.482605175906613,0.517394824093387,0.5,0.536043592074431,0.0842978471703302,0.500271525030096,-0.5,-0.00742605148344455,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,40,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.92567120000058,1,0,0,0,1D,3D,D13,4.00733318523247,0.521948915081813,0.478808510892458,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.492573948516555,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.48525818951438,0.492573948516555,0.549722706952886,0.468857146224368,0.531142853775632,0.48525818951438,0.549722706952886,0.156392721054502,0.499423482874246,-0.48525818951438,-0.00720710459619376,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,41,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,2.51321159999861,1,0,0,0,1A,0A,A10,2.41591377830105,0.521948915081813,0.478808510892458,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.492573948516555,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.478051084918187,0.492573948516555,0.549722706952886,0.478446123371327,0.521553876628673,0.478808510892458,0.521948915081813,0.247472634172963,0.499486765827795,-0.478808510892458,-0.00711131330519763,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,42,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,z,2.69645429999946,0,1,0,0,1A,0A,A01,3.3499040872746,0.521948915081813,0.471697197587261,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.492573948516555,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.478051084918187,0.492573948516555,0.549722706952886,0.474713473512431,0.525286526487569,0.471697197587261,0.521948915081813,0.201473710889068,0.498459828323041,-0.471697197587261,-0.00700569534775903,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,43,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,z,2.4130710999998,0,1,0,0,0C,2C,C20,2.96183072187831,0.521948915081813,0.464691502239502,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.492573948516555,0.492573948516555,0.48525818951438,0.5,0.51474181048562,0.478156535798845,0.5,0.478051084918187,0.492573948516555,0.549722706952886,0.48525818951438,0.51474181048562,0.48525818951438,0.51474181048562,0.276995048587899,0.500543793257792,-0.48525818951438,-0.00720710459619376,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,44,0,1,z,0,1,0,aud,B,63,1,0B,1B,0,1,b,2.5182406999993,1,0,0,0,0B,1B,B01,2.46809953147162,0.521948915081813,0.464691502239502,0.492573948516555,0.5,0.478051084918187,0.536043592074431,0.492573948516555,0.492573948516555,0.478051084918187,0.5,0.51474181048562,0.478156535798845,0.5,0.478051084918187,0.492573948516555,0.549722706952886,0.471406758919086,0.528593241080915,0.478051084918187,0.536043592074431,0.246386095420465,0.500072831883111,-0.478051084918187,-0.00710006393663795,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0148521029668891,1.56964197884658,0.0155136530095472,2.10476761001717,0.5,69.2672819815931
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,1,3,1,z,0,1,0,tac,B,27,1,3B,1B,0,1,z,3.13610419999895,0,1,1,1,1B,3B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.160187183191871,0.499324074771642,0.5,0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,2,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,b,2.41326809999919,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.368141483237376,0.500658366606666,0.5,0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,3,2,3,z,0,1,3,tac,D,63,1,2D,3D,0,1,z,3.28943840000102,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.134033272347086,0.499457772466735,0.5,0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,4,1,0,b,1,0,0,tac,B,63,0,1B,0B,0,1,z,2.63165809999919,0,1,0,1,0B,1B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.499459562065959,0.500540437934041,0.5,0.50108204542487,0.287517450312791,0.498906092992869,0.5,0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,5,3,0,z,0,1,1,tac,A,9,1,3A,0A,0,1,z,2.55308129999867,0,1,1,1,0A,3A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.50108204542487,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.314901790412244,0.499505716961549,0.5,0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,6,2,3,z,0,1,3,tac,D,63,1,2D,3D,0,1,b,2.46786449999854,1,0,0,0,2D,3D,D23,2.35137525716348,0.50108204542487,0.5,0.5,0.5,0.50108204542487,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.499459562065959,0.500540437934041,0.5,0.50108204542487,0.346021789997907,0.499022133612022,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,7,2,0,b,1,0,2,tac,C,27,1,2C,0C,1,0,z,2.4683612000008,0,1,0,0,0C,2C,C20,3.09104245335832,0.50108204542487,0.5,0.5,0.5,0.50108204542487,0.50108204542487,0.5,0.5,0.5,0.5,0.50108204542487,0.5,0.5,0.5,0.49891795457513,0.50108204542487,0.499459562065959,0.500540437934041,0.5,0.50108204542487,0.346328409208025,0.49973668578466,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,8,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,2.4764266000002,0,1,1,1,0A,1A,A10,3.13549421592915,0.50108204542487,0.5,0.5,0.5,0.50108204542487,0.50108204542487,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.5,0.5,0.5,0.49891795457513,0.50108204542487,0.500540437934041,0.499459562065959,0.50108204542487,0.5,0.343391037290904,0.4999090097229,0.49891795457513,0.0010797037802666,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,9,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,z,2.61041750000004,0,1,1,1,1B,0B,B01,3.17805383034795,0.502161749205136,0.5,0.5,0.5,0.50108204542487,0.50108204542487,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.5,0.5,0.5,0.49891795457513,0.50108204542487,0.5,0.5,0.50108204542487,0.50108204542487,0.29450938806498,0.498727993712341,0.49891795457513,0.0010797037802666,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,10,3,1,b,1,0,3,tac,D,27,1,3D,1D,1,0,b,3.33101069999975,1,0,1,1,3D,1D,D31,3.2188758248682,0.502161749205136,0.5,0.5,0.5,0.50108204542487,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.5,0.5,0.5,0.49891795457513,0.50108204542487,0.500540437934041,0.499459562065959,0.50108204542487,0.5,0.127677376988,0.499368850719305,0.49891795457513,0.0010797037802666,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,11,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,z,2.63340199999948,0,1,0,0,3C,2C,C23,2.56494935746154,0.502161749205136,0.5,0.5,0.5,0.50108204542487,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.5,0.5,0.5,0.49891795457513,0.502161749205136,0.499459562065959,0.500540437934041,0.5,0.50108204542487,0.287672230894985,0.500176759665827,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,12,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,b,2.98522539999976,1,0,0,0,0B,1B,B01,2.60268968544438,0.502161749205136,0.5,0.5,0.5,0.50108204542487,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.49891795457513,0.5,0.5,0.49891795457513,0.502161749205136,0.499461893616464,0.500538106383536,0.50108204542487,0.502161749205136,0.190814718457257,0.498989409123252,-0.50108204542487,-0.00108438706947252,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,13,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,b,3.28987309999866,1,0,0,0,1A,0A,A10,2.63905732961526,0.502161749205136,0.5,0.5,0.5,0.499997658355397,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.49891795457513,0.5,0.5,0.49891795457513,0.502161749205136,0.498921456937041,0.501078543062959,0.5,0.502161749205136,0.13407573844314,0.499868842949007,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,14,2,1,b,1,0,2,tac,C,9,1,2C,1C,1,0,b,2.73018709999997,1,0,1,1,2C,1C,C21,3.36729582998647,0.502161749205136,0.49891795457513,0.5,0.5,0.499997658355397,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.50108204542487,0.49891795457513,0.5,0.5,0.49891795457513,0.502161749205136,0.500540437934041,0.499459562065959,0.50108204542487,0.5,0.25682003132824,0.499336036963639,0.49891795457513,0.0010797037802666,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,15,0,1,b,1,0,1,tac,A,63,1,0A,1A,1,0,b,2.4738011999998,1,0,1,1,0A,1A,A01,3.40119738166216,0.502161749205136,0.49891795457513,0.5,0.5,0.499997658355397,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.49891795457513,0.5,0.5,0.49891795457513,0.502161749205136,0.501620148035045,0.498379851964955,0.502161749205136,0.49891795457513,0.344617210998212,0.500246656478267,0.497838250794864,0.00107736720319529,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,16,1,3,z,0,1,3,tac,D,27,1,1D,3D,0,1,z,2.31028789999982,0,1,1,1,3D,1D,D13,3.43398720448515,0.503239116408331,0.49891795457513,0.5,0.5,0.499997658355397,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.49891795457513,0.5,0.5,0.49891795457513,0.502161749205136,0.501078543062959,0.498921456937041,0.502161749205136,0.5,0.407087175374084,0.500952629392058,0.497838250794864,0.00107736720319529,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,17,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,2.59273929999836,0,1,0,0,0B,1B,B10,2.77258872223978,0.503239116408331,0.49891795457513,0.5,0.5,0.499997658355397,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.49891795457513,0.5,0.5,0.49891795457513,0.503239116408331,0.498920286117452,0.501079713882548,0.499997658355397,0.502161749205136,0.300832980280528,0.499230837014404,-0.499997658355397,-0.0010820403573379,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,18,3,2,z,0,1,2,tac,C,63,0,3C,2C,1,0,b,2.61747560000003,1,0,0,1,3C,2C,C32,3.49650756146648,0.503239116408331,0.49891795457513,0.5,0.5,0.498915617998059,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.49891795457513,0.5,0.5,0.49891795457513,0.503239116408331,0.498379851964955,0.501620148035045,0.49891795457513,0.502161749205136,0.293246370568316,0.5006256703686,0.50108204542487,0.00108438706947252,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,19,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,b,3.02194259999851,1,0,1,1,0A,2A,A02,3.52636052461616,0.503239116408331,0.49891795457513,0.5,0.5,0.498915617998059,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.500002341644603,0.5,0.5,0.49891795457513,0.503239116408331,0.501614329203953,0.498385670796047,0.503239116408331,0.5,0.183223527022567,0.500057466618754,0.496760883591669,0.00107503568268905,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,20,2,3,z,0,1,3,tac,D,63,1,2D,3D,0,1,z,2.44911270000011,0,1,1,1,3D,2D,D23,2.4567357728213,0.50431415209102,0.49891795457513,0.5,0.5,0.498915617998059,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.500002341644603,0.5,0.5,0.49891795457513,0.503239116408331,0.502155930421646,0.497844069578354,0.503239116408331,0.49891795457513,0.354069633790592,0.500301559814934,0.496760883591669,0.00107503568268905,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,21,1,3,b,1,0,0,tac,B,27,1,1B,3B,1,0,b,3.63242469999932,1,0,1,1,1B,3B,B13,3.58351893845611,0.50431415209102,0.49891795457513,0.5,0.5,0.498915617998059,0.502161749205136,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.500002341644603,0.5,0.5,0.49891795457513,0.50431415209102,0.501078543062959,0.498921456937041,0.502161749205136,0.5,0.0898595487915385,0.499213561332484,0.497838250794864,0.00107736720319529,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,22,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,z,3.60844439999892,0,1,0,0,3C,2C,C23,2.51230562397611,0.50431415209102,0.49891795457513,0.5,0.5,0.498915617998059,0.503239116408331,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.500002341644603,0.5,0.5,0.49891795457513,0.50431415209102,0.498922627751159,0.501077372248841,0.500002341644603,0.502161749205136,0.0925481244302528,0.49999231675728,-0.500002341644603,-0.00108205049240122,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,23,1,0,z,0,1,1,tac,A,63,0,1A,0A,1,0,b,2.37175000000025,1,0,0,1,1A,0A,A10,2.53897387105828,0.50431415209102,0.49891795457513,0.5,0.5,0.498915617998059,0.503239116408331,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.498920291152202,0.5,0.5,0.49891795457513,0.50431415209102,0.497310593690117,0.502689406309883,0.49891795457513,0.50431415209102,0.383591305007085,0.49994587888885,0.50108204542487,0.00108438706947252,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,24,1,2,b,1,0,0,tac,B,9,1,1B,2B,1,0,z,3.49749900000097,0,1,0,0,2B,1B,B12,3.66356164612965,0.50431415209102,0.500002341644603,0.5,0.5,0.498915617998059,0.503239116408331,0.5,0.5,0.49891795457513,0.5,0.502161749205136,0.498920291152202,0.5,0.5,0.49891795457513,0.50431415209102,0.498385670796047,0.501614329203953,0.5,0.503239116408331,0.105371607294485,0.500285565372323,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,25,3,2,z,0,1,2,tac,C,63,1,3C,2C,0,1,b,2.64172399999916,1,0,0,0,3C,2C,C32,2.99573227355399,0.50431415209102,0.500002341644603,0.5,0.5,0.498915617998059,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.498920291152202,0.5,0.5,0.49891795457513,0.50431415209102,0.498381022772231,0.501618977227769,0.498920291152202,0.502161749205136,0.284647665163674,0.499678627694873,-0.498920291152202,-0.00107970883683166,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,26,3,2,b,1,0,3,tac,D,63,1,3D,2D,1,0,b,2.90075939999952,1,0,1,1,3D,2D,D32,3.71357206670431,0.50431415209102,0.500002341644603,0.5,0.5,0.498915617998059,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.50431415209102,0.502689406309883,0.497310593690117,0.50431415209102,0.49891795457513,0.210745835166886,0.499524966460637,0.49568584790898,0.001072709207805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,27,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,2.12158330000057,0,1,0,0,0B,1B,B10,2.63905732961526,0.50431415209102,0.500002341644603,0.5,0.5,0.498915617998059,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.505386861298825,0.497842898775091,0.502157101224909,0.498915617998059,0.503239116408331,0.428296586241741,0.501004200129231,-0.498915617998059,-0.00107969872370154,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,28,2,0,z,0,1,1,tac,A,27,1,2A,0A,0,1,b,2.80322359999991,1,0,0,0,2A,0A,A20,3.76120011569356,0.50431415209102,0.500002341644603,0.5,0.5,0.497835919274358,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.505386861298825,0.497852189933778,0.502147810066222,0.5,0.50431415209102,0.236308779013776,0.500081087934717,-0.5,-0.00108204542486956,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,29,3,1,b,1,0,3,tac,D,27,1,3D,1D,1,0,b,3.46269959999881,1,0,1,1,3D,1D,D31,3.09104245335832,0.50431415209102,0.500002341644603,0.49891795457513,0.5,0.497835919274358,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.505386861298825,0.502678999252022,0.497321000747978,0.505386861298825,0.5,0.109651369030103,0.499932686034125,0.494613138701175,0.00107038776762396,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,30,0,1,b,1,0,1,tac,A,63,1,0A,1A,1,0,z,3.23807429999943,0,1,0,0,1A,0A,A01,3.11351530921037,0.50431415209102,0.500002341644603,0.49891795457513,0.5,0.497835919274358,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.506457249066449,0.497853360731745,0.502146639268255,0.500002341644603,0.50431415209102,0.142605844496183,0.500554326174669,-0.500002341644603,-0.00108205049240122,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
CBC_1005,CBC_1005_MSI_TV_v3_Vset2_Tset1_2023-06-03_12h55.30.379.csv,2,31,0,2,z,0,1,2,tac,C,27,1,0C,2C,0,1,b,2.57596740000008,1,0,0,0,0C,2C,C02,3.8286413964891,0.50431415209102,0.498920291152202,0.49891795457513,0.5,0.497835919274358,0.503239116408331,0.49891795457513,0.5,0.49891795457513,0.5,0.502161749205136,0.49784058231537,0.5,0.5,0.49891795457513,0.506457249066449,0.498379851964955,0.501620148035045,0.49891795457513,0.502161749205136,0.307126487170155,0.500011462464808,-0.49891795457513,-0.0010797037802666,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00216409084973912,1.82152679357381,0.0097450828902329,2.05870614340132,0.5,65.1980469207305
